total_score	Grid_score	Transform_accept_ratio	angle_constraint	atom_pair_constraint	chainbreak	classic_grid_X	coordinate_constraint	dihedral_constraint	dslf_ca_dih	dslf_cs_ang	dslf_ss_dih	dslf_ss_dst	fa_atr	fa_dun	fa_elec	fa_pair	fa_rep	fa_sol	hbond_bb_sc	hbond_lr_bb	hbond_sc	hbond_sr_bb	if_X_angle_constraint	if_X_atom_pair_constraint	if_X_chainbreak	if_X_coordinate_constraint	if_X_dihedral_constraint	if_X_dslf_ca_dih	if_X_dslf_cs_ang	if_X_dslf_ss_dih	if_X_dslf_ss_dst	if_X_fa_atr	if_X_fa_dun	if_X_fa_elec	if_X_fa_pair	if_X_fa_rep	if_X_fa_sol	if_X_hbond_bb_sc	if_X_hbond_lr_bb	if_X_hbond_sc	if_X_hbond_sr_bb	if_X_omega	if_X_p_aa_pp	if_X_pro_close	if_X_ref	interface_delta_X	ligand_is_touching_X	omega	p_aa_pp	pro_close	ref	total_score_X	description	iter_id
-127.361	-49.000	0.288	0.000	0.000	0.000	-25.000	0.000	0.000	0.000	0.000	0.000	0.000	-674.870	220.795	-14.071	-10.281	197.592	289.756	-7.983	-40.370	-11.060	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.230	0.000	-0.030	0.000	0.174	2.913	0.000	0.000	-0.489	0.000	0.000	0.000	0.000	0.000	-0.662	1.000	2.706	7.614	4.274	-45.990	-25.000	Shc1-PTB_1OY2_0061_trka_0244	trka
-129.815	-46.000	0.448	0.000	0.000	0.000	-29.000	0.000	0.000	0.000	0.000	0.000	0.000	-677.659	220.795	-14.120	-10.281	198.014	288.577	-7.983	-40.370	-9.919	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-5.978	0.000	-0.088	0.000	0.481	1.733	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.851	1.000	2.706	7.614	4.274	-45.990	-29.000	Shc1-PTB_1OY2_0061_trka_0245	trka
-137.068	-114.000	0.112	0.000	0.000	0.000	-44.000	3.349	0.000	0.000	0.000	0.000	0.000	-684.641	221.947	-14.664	-10.320	192.398	291.859	-8.050	-42.667	-10.603	-45.563	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-8.168	0.000	-0.950	0.000	0.814	3.632	-0.064	0.000	-0.081	0.000	0.000	0.000	0.000	0.000	-4.818	1.000	4.039	7.940	3.898	-45.990	-44.000	Shc1-PTB_1OY2_0061_trka_0246	trka
-143.971	-101.000	0.108	0.000	0.000	0.000	-69.000	16.119	0.000	0.000	0.000	0.000	0.000	-693.086	197.917	-13.169	-10.744	196.649	298.586	-8.575	-40.370	-12.184	-46.226	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-17.349	0.000	0.160	0.000	1.550	7.791	-0.241	0.000	-0.119	0.000	0.000	0.000	0.000	0.000	-8.207	1.000	6.762	5.999	4.342	-45.990	-69.000	Shc1-PTB_1OY2_0061_trka_0247	trka
-129.315	-63.000	0.214	0.000	0.000	0.000	-32.000	0.208	0.000	0.000	0.000	0.000	0.000	-678.552	220.886	-13.993	-10.341	197.791	290.447	-7.983	-40.370	-10.570	-45.518	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-6.455	0.000	-0.015	0.000	0.560	3.189	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.722	1.000	2.752	7.652	4.266	-45.990	-32.000	Shc1-PTB_1OY2_0061_trka_0248	trka
-134.610	-64.000	0.218	0.000	0.000	0.000	-37.000	1.060	0.000	0.000	0.000	0.000	0.000	-680.549	222.499	-14.843	-10.292	195.279	288.332	-7.983	-40.280	-11.519	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-7.631	0.000	-0.906	0.000	0.697	3.083	0.000	0.000	-0.842	0.000	0.000	0.000	0.000	0.000	-5.598	1.000	2.911	7.965	4.274	-45.990	-37.000	Shc1-PTB_1OY2_0061_trka_0249	trka
-132.422	-106.000	0.082	0.000	0.000	0.000	-52.000	0.693	0.000	0.000	0.000	0.000	0.000	-681.739	220.638	-13.797	-10.490	196.186	292.038	-7.983	-40.479	-10.623	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-10.064	0.000	0.893	0.000	0.568	4.672	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.929	1.000	2.890	7.455	4.251	-45.990	-52.000	Shc1-PTB_1OY2_0061_trka_0250	trka
43.714	-45.000	0.054	0.000	0.000	0.000	-63.000	4.526	0.000	0.000	0.000	0.000	0.000	-701.257	183.418	-14.221	-10.932	412.110	303.355	-7.982	-40.370	-10.901	-47.830	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-17.358	0.000	-0.523	0.000	1.486	6.922	-0.521	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-9.995	1.000	8.467	7.042	4.278	-45.990	-63.000	Shc1-PTB_1OY2_0061_trka_0251	trka
-131.766	-98.000	0.156	0.000	0.000	0.000	-64.000	0.011	0.000	0.000	0.000	0.000	0.000	-682.652	221.017	-14.105	-10.281	198.429	291.628	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-10.450	0.000	-0.059	0.000	0.755	4.656	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-5.099	1.000	2.736	7.566	4.274	-45.990	-64.000	Shc1-PTB_1OY2_0061_trka_0252	trka
-127.081	-56.000	0.378	0.000	0.000	0.000	-38.000	0.000	0.000	0.000	0.000	0.000	0.000	-677.398	220.795	-13.792	-10.281	197.551	291.837	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-5.758	0.000	0.249	0.000	0.134	4.994	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.382	1.000	2.706	7.614	4.274	-45.990	-38.000	Shc1-PTB_1OY2_0061_trka_0253	trka
-130.460	-50.000	0.226	0.000	0.000	0.000	-48.000	0.000	0.000	0.000	0.000	0.000	0.000	-680.593	220.795	-14.503	-10.281	198.068	291.847	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-8.982	0.000	-0.509	0.000	0.650	5.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.836	1.000	2.706	7.614	4.274	-45.990	-48.000	Shc1-PTB_1OY2_0061_trka_0254	trka
-132.915	-51.000	0.292	0.000	0.000	0.000	-39.000	0.319	0.000	0.000	0.000	0.000	0.000	-681.557	220.893	-13.753	-10.264	196.463	291.245	-7.983	-40.664	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-10.218	0.000	0.183	0.000	0.759	4.315	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-4.961	1.000	2.649	7.496	4.274	-45.990	-39.000	Shc1-PTB_1OY2_0061_trka_0255	trka
-129.815	-24.000	0.864	0.000	0.000	0.000	-18.000	0.000	0.000	0.000	0.000	0.000	0.000	-675.659	220.795	-13.668	-10.281	198.078	286.713	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-4.048	0.000	0.326	0.000	0.661	-0.131	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.192	1.000	2.706	7.614	4.274	-45.990	-18.000	Shc1-PTB_1OY2_0061_trka_0256	trka
355.564	-70.000	0.048	0.000	0.000	0.000	-27.000	2.117	0.000	0.000	0.000	0.000	0.000	-687.250	212.648	-13.186	-10.065	696.107	289.287	-6.564	-39.675	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-5.603	0.000	0.013	0.000	0.144	2.721	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.725	1.000	2.618	7.017	4.544	-45.990	-27.000	Shc1-PTB_1OY2_0061_trka_0257	trka
-129.279	-62.000	0.310	0.000	0.000	0.000	-39.000	0.000	0.000	0.000	0.000	0.000	0.000	-677.474	220.795	-13.970	-10.281	198.524	288.269	-7.983	-40.370	-9.919	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-5.793	0.000	0.062	0.000	0.991	1.426	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.315	1.000	2.706	7.614	4.274	-45.990	-39.000	Shc1-PTB_1OY2_0061_trka_0258	trka
-126.298	-85.000	0.114	0.000	0.000	0.000	-47.000	2.818	0.000	0.000	0.000	0.000	0.000	-688.627	218.527	-14.768	-10.145	205.445	296.492	-8.672	-40.370	-10.499	-45.419	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-13.177	0.000	-0.666	0.000	1.315	5.966	-0.045	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-6.608	1.000	4.606	6.029	4.275	-45.990	-47.000	Shc1-PTB_1OY2_0061_trka_0259	trka
-124.666	-30.000	0.646	0.000	0.000	0.000	-15.000	0.000	0.000	0.000	0.000	0.000	0.000	-675.013	222.825	-14.207	-10.251	198.774	288.284	-7.983	-40.370	-9.855	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.306	0.000	0.002	0.000	0.112	1.217	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.975	1.000	2.706	7.614	4.274	-45.990	-15.000	Shc1-PTB_1OY2_0061_trka_0260	trka
-134.342	-78.000	0.084	0.000	0.000	0.000	-51.000	3.305	0.000	0.000	0.000	0.000	0.000	-684.476	216.157	-14.396	-10.303	201.843	291.445	-7.871	-41.756	-13.511	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-14.131	0.000	0.026	0.000	1.250	6.898	-0.010	0.000	-2.764	0.000	0.000	0.000	0.000	0.000	-8.730	1.000	4.465	7.946	4.274	-45.990	-51.000	Shc1-PTB_1OY2_0061_trka_0261	trka
-131.506	-54.000	0.254	0.000	0.000	0.000	-22.000	0.000	0.000	0.000	0.000	0.000	0.000	-676.576	220.795	-14.059	-10.281	198.325	286.082	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-4.935	0.000	-0.018	0.000	0.908	-0.761	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-4.807	1.000	2.706	7.614	4.274	-45.990	-22.000	Shc1-PTB_1OY2_0061_trka_0262	trka
-131.672	-65.000	0.250	0.000	0.000	0.000	-28.000	0.605	0.000	0.000	0.000	0.000	0.000	-674.768	220.529	-14.367	-10.281	194.647	288.102	-7.983	-40.647	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.527	0.000	-0.100	0.000	0.159	1.091	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.377	1.000	2.735	7.515	4.274	-45.990	-28.000	Shc1-PTB_1OY2_0061_trka_0263	trka
-131.486	-49.000	0.278	0.000	0.000	0.000	-15.000	0.000	0.000	0.000	0.000	0.000	0.000	-676.768	220.795	-14.084	-10.281	198.058	286.586	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-5.157	0.000	-0.090	0.000	0.641	-0.257	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-4.863	1.000	2.706	7.614	4.274	-45.990	-15.000	Shc1-PTB_1OY2_0061_trka_0264	trka
-128.701	-82.000	0.218	0.000	0.000	0.000	-50.000	0.939	0.000	0.000	0.000	0.000	0.000	-683.978	223.356	-14.630	-10.266	199.005	293.236	-8.266	-40.370	-10.492	-45.854	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-12.437	0.000	-0.727	0.000	1.467	6.258	-0.330	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-5.768	1.000	2.773	7.564	4.274	-45.990	-50.000	Shc1-PTB_1OY2_0061_trka_0265	trka
-135.146	-63.000	0.298	0.000	0.000	0.000	-42.000	0.778	0.000	0.000	0.000	0.000	0.000	-681.907	220.712	-14.358	-10.281	195.466	290.421	-7.983	-40.288	-10.533	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-11.187	0.000	-0.316	0.000	1.170	3.737	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-6.596	1.000	2.623	7.395	4.274	-45.990	-42.000	Shc1-PTB_1OY2_0061_trka_0266	trka
-130.310	-108.000	0.178	0.000	0.000	0.000	-44.000	0.337	0.000	0.000	0.000	0.000	0.000	-678.534	221.346	-14.149	-10.271	197.089	290.080	-7.983	-40.370	-10.570	-46.058	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-6.840	0.000	0.019	0.000	0.557	3.099	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.165	1.000	2.735	7.729	4.300	-45.990	-44.000	Shc1-PTB_1OY2_0061_trka_0267	trka
-126.351	-40.000	0.330	0.000	0.000	0.000	-6.000	0.000	0.000	0.000	0.000	0.000	0.000	-672.150	220.795	-14.218	-10.281	197.536	287.108	-7.983	-40.370	-9.919	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.439	0.000	-0.140	0.000	0.003	0.265	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.312	1.000	2.706	7.614	4.274	-45.990	-6.000	Shc1-PTB_1OY2_0061_trka_0268	trka
-128.525	-118.000	0.054	0.000	0.000	0.000	-80.000	2.608	0.000	0.000	0.000	0.000	0.000	-688.460	221.941	-12.874	-10.102	199.721	294.114	-7.182	-40.370	-10.836	-45.543	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-15.328	0.000	0.981	0.000	1.014	7.930	0.000	0.000	-0.266	0.000	0.000	0.000	0.000	0.000	-5.669	1.000	2.565	7.611	4.274	-45.990	-80.000	Shc1-PTB_1OY2_0061_trka_0269	trka
625.482	-43.000	0.070	0.000	0.000	0.000	-127.000	385.523	0.000	0.000	0.000	0.000	0.000	-770.013	252.342	-15.022	-9.008	512.641	346.278	-8.343	-42.171	-9.738	-41.180	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-87.697	0.000	-2.220	0.000	136.380	54.101	-1.633	0.000	0.000	0.000	0.000	0.000	0.000	0.000	98.930	1.000	58.078	3.896	8.189	-45.990	-127.000	Shc1-PTB_1OY2_0061_trka_0270	trka
-129.397	-54.000	0.340	0.000	0.000	0.000	-19.000	0.000	0.000	0.000	0.000	0.000	0.000	-674.605	220.795	-14.119	-10.281	197.481	287.126	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.995	0.000	-0.124	0.000	0.063	0.282	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.774	1.000	2.706	7.614	4.274	-45.990	-19.000	Shc1-PTB_1OY2_0061_trka_0271	trka
-128.135	-54.000	0.294	0.000	0.000	0.000	-17.000	0.000	0.000	0.000	0.000	0.000	0.000	-675.403	220.795	-13.926	-10.281	198.075	288.397	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.792	0.000	0.069	0.000	0.658	1.554	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.512	1.000	2.706	7.614	4.274	-45.990	-17.000	Shc1-PTB_1OY2_0061_trka_0272	trka
-126.722	-50.000	0.274	0.000	0.000	0.000	-1.000	0.000	0.000	0.000	0.000	0.000	0.000	-671.799	220.795	-13.993	-10.281	197.418	286.930	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.188	0.000	0.002	0.000	0.000	0.087	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.099	0.000	2.706	7.614	4.274	-45.990	-1.000	Shc1-PTB_1OY2_0061_trka_0273	trka
-95.044	-88.000	0.208	0.000	0.000	0.000	-71.000	20.344	0.000	0.000	0.000	0.000	0.000	-684.574	218.580	-14.875	-10.400	216.892	295.186	-7.136	-40.370	-10.570	-46.880	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-16.432	0.000	-0.690	-0.207	1.170	9.300	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-6.860	1.000	5.237	6.075	3.439	-45.990	-71.000	Shc1-PTB_1OY2_0061_trka_0274	trka
-132.575	-93.000	0.208	0.000	0.000	0.000	-36.000	0.134	0.000	0.000	0.000	0.000	0.000	-680.512	221.336	-14.561	-10.285	197.377	290.185	-8.468	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-8.236	0.000	0.215	0.000	0.566	2.193	-0.072	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-5.334	1.000	2.576	7.772	4.274	-45.990	-36.000	Shc1-PTB_1OY2_0061_trka_0275	trka
-48.708	-114.000	0.064	0.000	0.000	0.000	-65.000	16.984	0.000	0.000	0.000	0.000	0.000	-690.209	211.792	-13.908	-10.804	212.675	297.138	-8.666	-38.895	-10.384	-45.249	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-16.747	0.000	-0.416	0.000	1.730	7.272	-0.813	0.000	-0.550	0.000	0.000	0.000	0.000	0.000	-9.523	1.000	62.204	10.331	4.274	-45.990	-65.000	Shc1-PTB_1OY2_0061_trka_0276	trka
-131.365	-47.000	0.278	0.000	0.000	0.000	-29.000	0.197	0.000	0.000	0.000	0.000	0.000	-678.627	220.739	-14.108	-10.285	198.250	288.546	-8.020	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-6.849	0.000	-0.156	0.000	0.820	1.701	-0.032	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-4.516	1.000	2.653	7.419	4.274	-45.990	-29.000	Shc1-PTB_1OY2_0061_trka_0277	trka
-137.554	-95.000	0.100	0.000	0.000	0.000	-45.000	0.708	0.000	0.000	0.000	0.000	0.000	-681.423	221.573	-15.260	-10.491	196.821	291.265	-9.946	-42.223	-11.835	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-9.234	0.000	-0.949	0.000	1.437	3.553	-0.191	0.000	-0.912	0.000	0.000	0.000	0.000	0.000	-6.296	1.000	3.045	7.401	4.274	-45.990	-45.000	Shc1-PTB_1OY2_0061_trka_0278	trka
86.071	-104.000	0.110	0.000	0.000	0.000	-117.000	54.445	0.000	0.000	0.000	0.000	0.000	-741.925	237.556	-16.838	-10.253	360.549	327.686	-10.629	-40.370	-8.534	-45.016	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-65.017	0.000	-1.113	-0.776	125.373	37.204	-1.726	0.000	-0.005	0.000	0.000	0.000	0.000	0.000	93.941	1.000	11.876	9.242	4.274	-45.990	-117.000	Shc1-PTB_1OY2_0061_trka_0279	trka
-127.606	-93.000	0.124	0.000	0.000	0.000	-24.000	1.095	0.000	0.000	0.000	0.000	0.000	-679.767	221.831	-14.179	-10.012	197.819	292.604	-8.049	-40.370	-10.570	-47.157	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-4.267	0.000	0.091	0.000	0.128	3.235	-0.033	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.846	1.000	3.398	7.491	4.251	-45.990	-24.000	Shc1-PTB_1OY2_0061_trka_0280	trka
-131.689	-91.000	0.070	0.000	0.000	0.000	-45.000	0.525	0.000	0.000	0.000	0.000	0.000	-682.207	220.133	-15.011	-9.944	197.848	292.236	-8.360	-40.370	-9.841	-45.413	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-11.427	0.000	-0.477	0.000	1.500	4.854	-0.163	0.000	-0.020	0.000	0.000	0.000	0.000	0.000	-5.733	1.000	2.831	7.600	4.274	-45.990	-45.000	Shc1-PTB_1OY2_0061_trka_0281	trka
-127.416	-44.000	0.238	0.000	0.000	0.000	-19.000	0.000	0.000	0.000	0.000	0.000	0.000	-673.580	220.795	-13.895	-10.281	197.469	287.869	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.940	0.000	0.146	0.000	0.051	1.026	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.717	1.000	2.706	7.614	4.274	-45.990	-19.000	Shc1-PTB_1OY2_0061_trka_0282	trka
-128.470	-33.000	0.660	0.000	0.000	0.000	-19.000	0.000	0.000	0.000	0.000	0.000	0.000	-675.640	220.795	-13.837	-10.281	198.132	288.154	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-4.030	0.000	0.158	0.000	0.714	1.311	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.847	1.000	2.706	7.614	4.274	-45.990	-19.000	Shc1-PTB_1OY2_0061_trka_0283	trka
-127.454	-36.000	0.646	0.000	0.000	0.000	-9.000	0.000	0.000	0.000	0.000	0.000	0.000	-673.056	220.795	-13.995	-10.281	197.420	287.456	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.445	0.000	0.000	0.000	0.002	0.613	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.830	1.000	2.706	7.614	4.274	-45.990	-9.000	Shc1-PTB_1OY2_0061_trka_0284	trka
-126.671	-48.000	0.384	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-671.663	220.795	-14.026	-10.281	197.418	286.879	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.023	0.000	0.014	0.000	0.000	0.036	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.028	0.000	2.706	7.614	4.274	-45.990	0.000	Shc1-PTB_1OY2_0061_trka_0285	trka
-122.532	-122.000	0.076	0.000	0.000	0.000	-45.000	1.959	0.000	0.000	0.000	0.000	0.000	-684.810	219.217	-14.420	-10.285	208.072	292.517	-7.945	-40.370	-9.915	-45.563	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-12.082	0.000	-0.177	0.000	1.145	5.349	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-5.765	1.000	3.332	7.396	4.274	-45.990	-45.000	Shc1-PTB_1OY2_0061_trka_0286	trka
815.917	-62.000	0.092	0.000	0.000	0.000	-109.000	451.427	0.000	0.000	0.000	0.000	0.000	-757.059	247.616	-15.123	-10.361	647.338	329.113	-10.812	-37.421	-11.715	-42.788	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-79.360	0.000	-1.602	0.000	323.993	32.745	-0.787	0.000	-0.479	0.000	0.000	0.000	0.000	0.000	274.510	1.000	46.344	13.548	11.800	-45.990	-109.000	Shc1-PTB_1OY2_0061_trka_0287	trka
-130.730	-18.000	0.784	0.000	0.000	0.000	-18.000	0.000	0.000	0.000	0.000	0.000	0.000	-674.803	220.795	-14.050	-10.281	197.891	285.511	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.163	0.000	-0.010	0.000	0.474	-1.333	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-4.031	1.000	2.706	7.614	4.274	-45.990	-18.000	Shc1-PTB_1OY2_0061_trka_0288	trka
-102.911	-62.000	0.062	0.000	0.000	0.000	-53.000	1.274	0.000	0.000	0.000	0.000	0.000	-683.010	219.197	-13.636	-10.551	229.554	291.265	-7.983	-40.362	-10.992	-45.426	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-9.675	0.000	0.096	0.000	0.870	2.994	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-5.716	1.000	2.695	7.611	3.443	-45.990	-53.000	Shc1-PTB_1OY2_0061_trka_0289	trka
-131.376	-69.000	0.154	0.000	0.000	0.000	-43.000	0.276	0.000	0.000	0.000	0.000	0.000	-685.502	222.921	-15.823	-10.172	199.161	295.195	-9.502	-40.383	-10.772	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-11.442	0.000	-1.119	0.000	1.092	5.548	-0.724	0.000	-0.916	0.000	0.000	0.000	0.000	0.000	-7.561	1.000	2.798	7.608	4.280	-45.990	-43.000	Shc1-PTB_1OY2_0061_trka_0290	trka
-132.319	-48.000	0.380	0.000	0.000	0.000	-49.000	0.000	0.000	0.000	0.000	0.000	0.000	-681.007	220.795	-13.634	-10.281	198.907	288.695	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-9.367	0.000	0.406	0.000	1.490	1.851	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-5.620	1.000	2.706	7.614	4.274	-45.990	-49.000	Shc1-PTB_1OY2_0061_trka_0291	trka
-126.623	-18.000	0.830	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-671.611	220.795	-13.995	-10.281	197.418	286.843	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.706	7.614	4.274	-45.990	0.000	Shc1-PTB_1OY2_0061_trka_0292	trka
-133.663	-101.000	0.108	0.000	0.000	0.000	-65.000	1.337	0.000	0.000	0.000	0.000	0.000	-690.905	223.431	-15.544	-11.133	201.115	294.913	-8.268	-40.432	-11.539	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-17.388	0.000	-1.598	0.000	1.460	9.100	-0.301	0.000	-0.568	0.000	0.000	0.000	0.000	0.000	-9.295	1.000	3.027	7.441	4.356	-45.990	-65.000	Shc1-PTB_1OY2_0061_trka_0293	trka
-128.720	-56.000	0.278	0.000	0.000	0.000	-24.000	0.130	0.000	0.000	0.000	0.000	0.000	-675.342	220.521	-13.951	-10.281	197.449	288.536	-7.983	-40.343	-10.570	-45.471	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-4.022	0.000	0.097	0.000	0.142	1.908	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.875	1.000	2.686	7.616	4.274	-45.990	-24.000	Shc1-PTB_1OY2_0061_trka_0294	trka
-127.077	-49.000	0.148	0.000	0.000	0.000	-18.000	0.000	0.000	0.000	0.000	0.000	0.000	-675.122	220.795	-14.166	-10.281	197.732	289.758	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.482	0.000	-0.125	0.000	0.314	2.915	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.378	1.000	2.706	7.614	4.274	-45.990	-18.000	Shc1-PTB_1OY2_0061_trka_0295	trka
-127.089	-53.000	0.266	0.000	0.000	0.000	-9.000	0.000	0.000	0.000	0.000	0.000	0.000	-672.287	220.795	-14.083	-10.281	197.418	287.142	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.676	0.000	-0.088	0.000	0.000	0.298	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.466	1.000	2.706	7.614	4.274	-45.990	-9.000	Shc1-PTB_1OY2_0061_trka_0296	trka
